x,z,u_x,u_y,u_z,b_x,b_y,b_z,sigma,phi,target_jx,target_jy,target_jz
1.8750000000000000e-01,8.5937500000000000e-01,-2.0521045845733896e-03,0.0000000000000000e+00,9.0506399057589879e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1757812500000000e+00,8.2397460937499957e-04,-3.1543341588022744e-02,0.0000000000000000e+00,-2.2327695975884215e-02
2.0312500000000000e-01,8.5937500000000000e-01,-1.8755518343395719e-03,0.0000000000000000e+00,9.3940815274154224e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1796875000000000e+00,6.8115234374999979e-04,-3.3821730410616535e-02,0.0000000000000000e+00,-2.1568766077664864e-02
2.1875000000000000e-01,8.5937500000000000e-01,-1.6891891782074885e-03,0.0000000000000000e+00,9.7172724990822381e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1835937500000000e+00,5.4565429687499986e-04,-3.6018639722217471e-02,0.0000000000000000e+00,-2.0757875132763587e-02
2.3437500000000000e-01,8.5937500000000000e-01,-1.4935246891562949e-03,0.0000000000000000e+00,1.0019298442287853e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1875000000000000e+00,4.1748046874999977e-04,-3.8128776975867307e-02,0.0000000000000000e+00,-1.9896976648492409e-02
2.5000000000000000e-01,8.5937500000000000e-01,-1.2890850563972694e-03,0.0000000000000000e+00,1.0299300834852908e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1914062500000000e+00,2.9663085937499997e-04,-4.0147058666095886e-02,0.0000000000000000e+00,-1.8988144604705742e-02
2.6562500000000000e-01,8.5937500000000000e-01,-1.0764142361884940e-03,0.0000000000000000e+00,1.0556478659588146e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1953125000000000e+00,1.8310546874999957e-04,-4.2068622575530817e-02,0.0000000000000000e+00,-1.8033568457401228e-02
2.8125000000000000e-01,8.5937500000000000e-01,-8.5607207102357053e-04,0.0000000000000000e+00,1.0790089909634941e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1992187500000000e+00,7.6904296874999879e-05,-4.3888839488405107e-02,0.0000000000000000e+00,-1.7035547864128697e-02
2.9687500000000000e-01,8.5937500000000000e-01,-6.2863288055353076e-04,0.0000000000000000e+00,1.0999452947842813e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2031250000000000e+00,-2.1972656250000399e-05,-4.5603324342743529e-02,0.0000000000000000e+00,-1.5996487143913857e-02
3.1250000000000000e-01,8.5937500000000000e-01,-3.9468402764635587e-04,0.0000000000000000e+00,1.1183947717925864e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2070312500000000e+00,-1.1352539062500040e-04,-4.7207946794360828e-02,0.0000000000000000e+00,-1.4918889485042552e-02
3.2812500000000000e-01,8.5937500000000000e-01,-1.5482446302684432e-04,0.0000000000000000e+00,1.1343016805491140e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2109375000000000e+00,-1.9775390625000012e-04,-4.8698841167222728e-02,0.0000000000000000e+00,-1.3805350914661285e-02
3.4375000000000000e-01,8.5937500000000000e-01,9.0336748031736268e-05,0.0000000000000000e+00,1.1476166347384820e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2148437500000000e+00,-2.7465820312500000e-04,-5.0072415766198114e-02,0.0000000000000000e+00,-1.2658554044720771e-02
3.5937500000000000e-01,8.5937500000000000e-01,3.4018191347115869e-04,0.0000000000000000e+00,1.1582966788157345e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2187500000000000e+00,-3.4423828125000003e-04,-5.1325361529767050e-02,0.0000000000000000e+00,-1.1481261609328108e-02
3.7500000000000000e-01,8.5937500000000000e-01,5.9408621315962164e-04,0.0000000000000000e+00,1.1663053482804360e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2226562500000000e+00,-4.0649414062500023e-04,-5.2454660001840070e-02,0.0000000000000000e+00,-1.0276309809078732e-02
3.9062500000000000e-01,8.5937500000000000e-01,8.5141920503929193e-04,0.0000000000000000e+00,1.1716127145295912e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2265625000000000e+00,-4.6142578125000014e-04,-5.3457590603483068e-02,0.0000000000000000e+00,-9.0466014784009730e-03
4.0625000000000000e-01,8.5937500000000000e-01,1.1115463352004010e-03,0.0000000000000000e+00,1.1741954142761727e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2304687500000000e+00,-5.0903320312500021e-04,-5.4331737187030382e-02,0.0000000000000000e+00,-7.7950990923730257e-03
4.2187500000000000e-01,8.5937500000000000e-01,1.3738304483824878e-03,0.0000000000000000e+00,1.1740366635553619e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2343750000000000e+00,-5.4931640625000000e-04,-5.5074993856795984e-02,0.0000000000000000e+00,-6.5248176298614569e-03
4.3750000000000000e-01,8.5937500000000000e-01,1.6376332954224715e-03,0.0000000000000000e+00,1.1711262563757386e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2382812500000000e+00,-5.8227539062500038e-04,-5.5685570042360799e-02,0.0000000000000000e+00,-5.2388173101730606e-03
4.5312500000000000e-01,8.5937500000000000e-01,1.9023170341950751e-03,0.0000000000000000e+00,1.1654605481074465e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2421875000000000e+00,-6.0791015625000005e-04,-5.6161994812213761e-02,0.0000000000000000e+00,-3.9401962207182284e-03
4.6875000000000000e-01,8.5937500000000000e-01,2.1672457206249945e-03,0.0000000000000000e+00,1.1570424237337543e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2460937500000000e+00,-6.2622070312500010e-04,-5.6503120417354308e-02,0.0000000000000000e+00,-2.6320828534472929e-03
4.8437500000000000e-01,8.5937500000000000e-01,2.4317867863921623e-03,0.0000000000000000e+00,1.1458812511264118e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e+00,-6.3720703125000029e-04,-5.6708125056320585e-02,0.0000000000000000e+00,-1.3176285680391864e-03
5.0000000000000000e-01,8.5937500000000000e-01,2.6953125000000015e-03,0.0000000000000000e+00,1.1319928195385636e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2539062500000000e+00,-6.4086914062500022e-04,-5.6776514854981086e-02,0.0000000000000000e+00,-0.0000000000000000e+00
5.1562500000000000e-01,8.5937500000000000e-01,2.9572014079332545e-03,0.0000000000000000e+00,1.1153992635417755e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2578125000000000e+00,-6.3720703125000029e-04,-5.6708125056320585e-02,0.0000000000000000e+00,1.3176285680391864e-03
5.3125000000000000e-01,8.5937500000000000e-01,3.2168397526954385e-03,0.0000000000000000e+00,1.0961289726658437e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2617187500000000e+00,-6.2622070312500010e-04,-5.6503120417354308e-02,0.0000000000000000e+00,2.6320828534472929e-03
5.4687500000000000e-01,8.5937500000000000e-01,3.4736228645863183e-03,0.0000000000000000e+00,1.0742164870313832e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2656250000000000e+00,-6.0791015625000005e-04,-5.6161994812213761e-02,0.0000000000000000e+00,3.9401962207182284e-03
5.6250000000000000e-01,8.5937500000000000e-01,3.7269565241571543e-03,0.0000000000000000e+00,1.0497023792957203e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2695312500000000e+00,-5.8227539062500038e-04,-5.5685570042360799e-02,0.0000000000000000e+00,5.2388173101730606e-03
5.7812500000000000e-01,8.5937500000000000e-01,3.9762582923654373e-03,0.0000000000000000e+00,1.0226331232622524e-02,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2734375000000000e+00,-5.4931640625000000e-04,-5.5074993856795984e-02,0.0000000000000000e+00,6.5248176298614569e-03
5.9375000000000000e-01,8.5937500000000000e-01,4.2209588055408982e-03,0.0000000000000000e+00,9.9306094953209318e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2773437500000000e+00,-5.0903320312500021e-04,-5.4331737187030382e-02,0.0000000000000000e+00,7.7950990923730257e-03
6.0937500000000000e-01,8.5937500000000000e-01,4.4605030323709213e-03,0.0000000000000000e+00,9.6104368860454766e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2812500000000000e+00,-4.6142578125000014e-04,-5.3457590603483068e-02,0.0000000000000000e+00,9.0466014784009730e-03
6.2500000000000000e-01,8.5937500000000000e-01,4.6943514902159245e-03,0.0000000000000000e+00,9.2664460185950277e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2851562500000000e+00,-4.0649414062500023e-04,-5.2454660001840070e-02,0.0000000000000000e+00,1.0276309809078732e-02
6.4062500000000000e-01,8.5937500000000000e-01,4.9219814181727202e-03,0.0000000000000000e+00,8.8993220088033047e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2890625000000000e+00,-3.4423828125000003e-04,-5.1325361529767050e-02,0.0000000000000000e+00,1.1481261609328081e-02
6.5625000000000000e-01,8.5937500000000000e-01,5.1428879044173072e-03,0.0000000000000000e+00,8.5098005560020427e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2929687500000000e+00,-2.7465820312500000e-04,-5.0072415766198058e-02,0.0000000000000000e+00,1.2658554044720771e-02
6.7187500000000000e-01,8.5937500000000000e-01,5.3565849654768705e-03,0.0000000000000000e+00,8.0986659177778777e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.2968750000000000e+00,-1.9775390625000012e-04,-4.8698841167222728e-02,0.0000000000000000e+00,1.3805350914661257e-02
6.8750000000000000e-01,8.5937500000000000e-01,5.5626065752033610e-03,0.0000000000000000e+00,7.6667487833005817e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3007812500000000e+00,-1.1352539062500040e-04,-4.7207946794360828e-02,0.0000000000000000e+00,1.4918889485042497e-02
7.0312500000000000e-01,8.5937500000000000e-01,5.7605076413487664e-03,0.0000000000000000e+00,7.2149240507053507e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3046875000000000e+00,-2.1972656250000399e-05,-4.5603324342743556e-02,0.0000000000000000e+00,1.5996487143913884e-02
7.1875000000000000e-01,8.5937500000000000e-01,5.9498649277738534e-03,0.0000000000000000e+00,6.7441085142027676e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3085937500000000e+00,7.6904296874999879e-05,-4.3888839488405107e-02,0.0000000000000000e+00,1.7035547864128753e-02
7.3437500000000000e-01,8.5937500000000000e-01,6.1302779204573700e-03,0.0000000000000000e+00,6.2552584667677734e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3125000000000000e+00,1.8310546874999957e-04,-4.2068622575530817e-02,0.0000000000000000e+00,1.8033568457401200e-02
7.5000000000000000e-01,8.5937500000000000e-01,6.3013696356117588e-03,0.0000000000000000e+00,5.7493672244217746e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3164062500000000e+00,2.9663085937499997e-04,-4.0147058666095914e-02,0.0000000000000000e+00,1.8988144604705659e-02
7.6562500000000000e-01,8.5937500000000000e-01,6.4627873683536039e-03,0.0000000000000000e+00,5.2274625782707390e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3203125000000000e+00,4.1748046874999977e-04,-3.8128776975867334e-02,0.0000000000000000e+00,1.9896976648492465e-02
7.8125000000000000e-01,8.5937500000000000e-01,6.6142033805217512e-03,0.0000000000000000e+00,4.6906041805956289e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3242187500000000e+00,5.4565429687499986e-04,-3.6018639722217471e-02,0.0000000000000000e+00,2.0757875132763642e-02
7.9687500000000000e-01,8.5937500000000000e-01,6.7553155263839759e-03,0.0000000000000000e+00,4.1398808714101787e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3281250000000000e+00,6.8115234374999979e-04,-3.3821730410616563e-02,0.0000000000000000e+00,2.1568766077664864e-02
8.1250000000000000e-01,8.5937500000000000e-01,6.8858478151219626e-03,0.0000000000000000e+00,3.5764079520042699e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3320312500000000e+00,8.2397460937499957e-04,-3.1543341588022744e-02,0.0000000000000000e+00,2.2327695975884215e-02
8.2812500000000000e-01,8.5937500000000000e-01,7.0055509091363488e-03,0.0000000000000000e+00,3.0013244120791534e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3359375000000000e+00,9.7412109374999962e-04,-2.9188962092672993e-02,0.0000000000000000e+00,2.3032836498822373e-02
8.4375000000000000e-01,8.5937500000000000e-01,7.1142025573661801e-03,0.0000000000000000e+00,2.4157901171528145e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3398437500000000e+00,1.1315917968749999e-03,-2.6764263830990870e-02,0.0000000000000000e+00,2.3682488901196883e-02
8.5937500000000000e-01,8.5937500000000000e-01,7.2116079629706469e-03,0.0000000000000000e+00,1.8209829629706508e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3437500000000000e+00,1.2963867187499997e-03,-2.4275088113467236e-02,0.0000000000000000e+00,2.4275088113467236e-02
8.7500000000000000e-01,8.5937500000000000e-01,7.2976000848766296e-03,0.0000000000000000e+00,1.2180960036974713e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3476562500000000e+00,1.4685058593749997e-03,-2.1727431582431678e-02,0.0000000000000000e+00,2.4809206512225554e-02
8.9062500000000000e-01,8.5937500000000000e-01,7.3720398728492629e-03,0.0000000000000000e+00,6.0833456069194110e-04,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3515625000000000e+00,1.6479492187499996e-03,-1.9127431765615807e-02,0.0000000000000000e+00,2.5283557359466302e-02
9.0625000000000000e-01,8.5937500000000000e-01,7.4348164358985398e-03,0.0000000000000000e+00,-7.0866813258602113e-06,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3554687500000000e+00,1.8347167968749997e-03,-1.6481352290311377e-02,0.0000000000000000e+00,2.5696997902449906e-02
9.2187500000000000e-01,8.5937500000000000e-01,7.4858471439899219e-03,0.0000000000000000e+00,-6.2694658390921587e-04,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3593750000000000e+00,2.0288085937500001e-03,-1.3795567793743649e-02,0.0000000000000000e+00,2.6048532126695209e-02
9.3750000000000000e-01,8.5937500000000000e-01,7.5250776631799327e-03,0.0000000000000000e+00,-1.2500204635393880e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3632812500000000e+00,2.2302246093749999e-03,-1.1076548566011771e-02,0.0000000000000000e+00,2.6337313155465579e-02
9.5312500000000000e-01,8.5937500000000000e-01,7.5524819244513156e-03,0.0000000000000000e+00,-1.8750829925543700e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3671875000000000e+00,2.4389648437500001e-03,-8.3308449625932729e-03,0.0000000000000000e+00,2.6562645289968143e-02
9.6875000000000000e-01,8.5937500000000000e-01,7.5680620266742804e-03,0.0000000000000000e+00,-2.5009110856589662e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3710937500000000e+00,2.6550292968749996e-03,-5.5650716239640761e-03,0.0000000000000000e+00,2.6723985685354230e-02
9.8437500000000000e-01,8.5937500000000000e-01,7.5718480742690180e-03,0.0000000000000000e+00,-3.1262867653909041e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3750000000000000e+00,2.8784179687499994e-03,-2.7858915403500203e-03,0.0000000000000000e+00,2.6820945658479610e-02
1.0000000000000000e+00,8.5937500000000000e-01,7.5697623746874242e-03,0.0000000000000000e+00,-3.7500000000000020e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.3789062500000000e+00,3.1091308593749994e-03,-6.9531177183894736e-18,0.0000000000000000e+00,2.6885637590072797e-02
0.0000000000000000e+00,8.7500000000000000e-01,-2.5055122416410835e-03,0.0000000000000000e+00,3.7500000000000068e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1312500000000001e+00,3.2812499999999999e-03,0.0000000000000000e+00,0.0000000000000000e+00,-2.4064005393425916e-02
1.5625000000000000e-02,8.7500000000000000e-01,-2.4744600204450315e-03,0.0000000000000000e+00,4.2598602701732829e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1351562500000001e+00,3.0505371093749998e-03,-2.8471887814430670e-03,0.0000000000000000e+00,-2.4006102842833235e-02
3.1250000000000000e-02,8.7500000000000000e-01,-2.4372818958797761e-03,0.0000000000000000e+00,4.7639143686095710e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1390625000000001e+00,2.8271484375000000e-03,-5.6875184357273526e-03,0.0000000000000000e+00,-2.3919318763102243e-02
4.6875000000000000e-02,8.7500000000000000e-01,-2.3877539328800686e-03,0.0000000000000000e+00,5.2607251522066353e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1429687500000001e+00,2.6110839843749996e-03,-8.5141463599321954e-03,0.0000000000000000e+00,-2.3774910949386045e-02
6.2500000000000000e-02,8.7500000000000000e-01,-2.3260781564591916e-03,0.0000000000000000e+00,5.7488822528184878e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1468750000000001e+00,2.4023437499999995e-03,-1.1320262959804817e-02,0.0000000000000000e+00,-2.3573227292756523e-02
7.8125000000000000e-02,8.7500000000000000e-01,-2.2524838244253487e-03,0.0000000000000000e+00,6.2270051866898778e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1507812500000001e+00,2.2009277343749997e-03,-1.4099108054669338e-02,0.0000000000000000e+00,-2.3314753666807915e-02
9.3750000000000000e-02,8.7500000000000000e-01,-2.1672267133195618e-03,0.0000000000000000e+00,6.6937463750027897e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1546875000000001e+00,2.0068359374999993e-03,-1.6843987163294147e-02,0.0000000000000000e+00,-2.3000112757144739e-02
1.0937500000000000e-01,8.7500000000000000e-01,-2.0705883476795934e-03,0.0000000000000000e+00,7.1477940691670417e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1585937500000001e+00,1.8200683593750000e-03,-1.9548287631483544e-02,0.0000000000000000e+00,-2.2630062561277628e-02
1.2500000000000000e-01,8.7500000000000000e-01,-1.9628751747400013e-03,0.0000000000000000e+00,7.5878751747399881e-03,0.0000000000000000e+00,4.0000000000000000e+00,0.0000000000000000e+00,1.1625000000000001e+00,1.6406250000000002e-03,-2.2205494562540937e-02,0.0000000000000000e+00,-2.2205494562541020e-02
